original_id,conv_id,input_text,intent,entities,action_1,policy_1,bot_text,cv_outputs,
25,20,https://scontent.xx.fbcdn.net/v/t1.15752-9/93409445_248021096324605_3539204290587394048_n.jpg?_nc_cat=100&_nc_sid=b96e70&_nc_ohc=CDp2-oURkTkAX-ROtNE&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=a13cc949d1040f31f6f45300484c2189&oe=5EB5A872,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93409445_248021096324605_3539204290587394048_n.jpg?_nc_cat=100&_nc_sid=b96e70&_nc_ohc=CDp2-oURkTkAX-ROtNE&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=a13cc949d1040f31f6f45300484c2189&oe=5EB5A872']""]",action_handle_send_link_only,,action_handle_send_link_only,"[{'object_type': 'Ngua_bap_benh', 'product_id': '2250', 'product_name': 'NGỰA BẬP BÊNH HOLLA 2020', 'score': '0.9372144584481222'}]",
25,20,Ngựa này hàng về hả shop?,query_knowledge_base,"['object_type:ngua_bap_benh', 'mention:này']",action_query_babe_kb,,"Sản phẩm  NGỰA BẬP BÊNH HOLLA 2020  hiện shop có hàng và đang có giá: 580000
 VND (giá gốc 800000 VND).
Bạn tham khảo các sản phẩm sau nhé ạ:
<show sp>",,
25,20,Bên mình có mã giảm giá shopee k shop?,query_knowledge_base,"['attribute:promotion','attribute:codediscount']",action_query_babe_kb,,Hiện shop không có mã giảm giá shopee cho sản phẩm NGỰA BẬP BÊNH HOLLA 2020 ạ,,
26,21,https://scontent.xx.fbcdn.net/v/t1.15752-9/92812185_1223309388006647_5070003679390597120_n.jpg?_nc_cat=102&_nc_sid=b96e70&_nc_ohc=g_UDAFO7FMkAX8iFNTd&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=b4d34f75250bd20bb8adc6193f0b996b&oe=5EB812A1,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/92812185_1223309388006647_5070003679390597120_n.jpg?_nc_cat=102&_nc_sid=b96e70&_nc_ohc=g_UDAFO7FMkAX8iFNTd&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=b4d34f75250bd20bb8adc6193f0b996b&oe=5EB812A1']""]",action_handle_send_link_only,,Bạn đang tìm kiếm thông tin gì ạ?,"[{'object_type': 'bang_ve', 'product_id': '2293', 'product_name': 'BẢNG VẼ HOLLA 2 in 1', }]",
26,21,Bạn ơi bộ này bao tiền ạ,query_knowledge_base,"['mention:bộ này', 'attribute:price']",action_query_babe_kb,,"Sản phẩm  BẢNG VẼ HOLLA 2 in 1  hiện shop đang có giá: 830,000 VND (giá gốc 1,090,000 VND).
Bạn tham khảo các sản phẩm sau nhé ạ:
<show sp>",,
26,21," bao gồm cả bộ chữ, số ở trên bảng + bút nước à b",query_knowledge_base,"
['accessories:bộ chữ']['accessories:bộ số']['accessories:bút nước']",action_query_babe_kb,,"Sản phẩm  BẢNG VẼ HOLLA 2 in 1 bao gồm các phụ kiện sau: bộ chữ, bộ số và bút nước
Bạn tham khảo sản phẩm sau nhé ạ:
<show sp>",,
36,22,https://scontent.xx.fbcdn.net/v/t1.15752-9/92706664_584769512134067_2916220439648796672_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=LzoJrxXZEG4AX_1Y2tK&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=e2d594b1bfcd857449d797dbb2d02b61&oe=5EB6767E,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/92706664_584769512134067_2916220439648796672_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=LzoJrxXZEG4AX_1Y2tK&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=e2d594b1bfcd857449d797dbb2d02b61&oe=5EB6767E']""]",action_handle_send_link_only,,Bạn đang tìm kiếm thông tin gì ạ?,"[{'object_type': 'bang_ve', 'product_id': '2293', 'product_name': 'BẢNG VẼ HOLLA 2 in 1', }]",
36,22,Bộ này bao nhiêu vậy shop ơi,query_knowledge_base,"['mention:bộ này', 'attribute:price']",action_query_babe_kb,,"Sản phẩm  BẢNG VẼ HOLLA 2 in 1  hiện shop đang có giá: 830,000 VND (giá gốc 1,090,000 VND).
Bạn tham khảo các sản phẩm sau nhé ạ:
<show sp>",,
36,22,Mình có bảng vẽ đa năng cho bé mà k đi liền với bàn k ạ?,query_knowledge_base,,action_query_babe_kb,,"Sản phẩm bảng vẽ mà không đi liền với bàn hiện shop có những sản phẩm sau mời bạn tham khảo:
<sp1><sp2><sp3>",,
37,23,https://scontent.xx.fbcdn.net/v/t1.15752-9/92694192_2614716975469495_5572242217088581632_n.jpg?_nc_cat=106&_nc_sid=b96e70&_nc_oc=AQntyQWugJc3s4avU1VoQOdwpdKSmeEpUXN84Gn9ed96LljSbQoHAhs_paPwY7xWumhVOcDyJAO9oQajF5hRIFYb&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=1df67664b5e1a92b05b733613c5946f5&oe=5EB51340,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/92694192_2614716975469495_5572242217088581632_n.jpg?_nc_cat=106&_nc_sid=b96e70&_nc_oc=AQntyQWugJc3s4avU1VoQOdwpdKSmeEpUXN84Gn9ed96LljSbQoHAhs_paPwY7xWumhVOcDyJAO9oQajF5hRIFYb&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=1df67664b5e1a92b05b733613c5946f5&oe=5EB51340']""]",action_handle_send_link_only,,Bạn đang tìm kiếm thông tin gì ạ?,"[{'object_type': 'bang_ve', 'product_id': '2293', 'product_name': 'BẢNG VẼ HOLLA 2 in 1', }]",
37,23,https://scontent.xx.fbcdn.net/v/t1.15752-9/93031511_247828126399871_5237293488793452544_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_oc=AQnsp_bzf3mOSZi9Jvn-4cnExabSMmyu1uTaZT-ba4f20zzkHcvRqyG3oZmSHEleonx4tRAZxwxXNF5mYJHQN2gE&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=b4e535c62864baaa6a3e975576d0dc24&oe=5EB75ABA,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93031511_247828126399871_5237293488793452544_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_oc=AQnsp_bzf3mOSZi9Jvn-4cnExabSMmyu1uTaZT-ba4f20zzkHcvRqyG3oZmSHEleonx4tRAZxwxXNF5mYJHQN2gE&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=b4e535c62864baaa6a3e975576d0dc24&oe=5EB75ABA']""]",action_handle_send_link_only,,Bạn đang tìm kiếm thông tin gì ạ?,"[{'object_type': 'bang_ve', 'product_id': '2293', 'product_name': 'BẢNG VẼ HOLLA 2 in 1', }]",
37,23,Báo giá giúp mình,query_knowledge_base,['attribute:price'],action_query_babe_kb,,"Sản phẩm  BẢNG VẼ HOLLA 2 in 1  hiện shop đang có giá: 830,000 VND (giá gốc 1,090,000 VND).
Bạn tham khảo các sản phẩm sau nhé ạ:
<show sp>",,
38,24,"Gồm bảng, ghế và gì nữa ko shop",query_knowledge_base,['attribute:accessories'],action_query_babe_kb,,,,
38,24,https://scontent.xx.fbcdn.net/v/t1.15752-9/92871283_242693100205365_8753955467434131456_n.jpg?_nc_cat=109&_nc_sid=b96e70&_nc_ohc=W1Vc84SDPpoAX9EiTsC&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=81d08ed8c54590679c062ba3cf4be944&oe=5EB65EBB,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/92871283_242693100205365_8753955467434131456_n.jpg?_nc_cat=109&_nc_sid=b96e70&_nc_ohc=W1Vc84SDPpoAX9EiTsC&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=81d08ed8c54590679c062ba3cf4be944&oe=5EB65EBB']""]",action_handle_send_link_only,,"Sản phẩm  BẢNG VẼ HOLLA 2 in 1 bao gồm các phụ kiện sau: bộ chữ, bộ số và bút nước ạ
Bạn tham khảo sản phẩm sau nhé ạ:
<show sp>",,
38,24,Mình có bảng vẽ đa năng cho bé mà k đi liền với ghế k ạ?,query_knowledge_base,['aobject_type:bang_ve'],action_query_babe_kb,,"Sản phẩm bảng vẽ mà không đi liền với ghế hiện shop có những sản phẩm sau mời bạn tham khảo:
<sp1><sp2><sp3>",,
39,25,Mẫu cầu trượt này báo giá giúp e nhé,query_knowledge_base,"['object_type:cau_truot', 'mention:này', 'attribute:price']",action_query_babe_kb,,,,
39,25,https://scontent.xx.fbcdn.net/v/t1.15752-9/92989817_2941090232617285_7762728477815472128_n.jpg?_nc_cat=109&_nc_sid=b96e70&_nc_ohc=15xhgRV8HgAAX9q4suE&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=ba92c28af571898e3d200043dab41de7&oe=5EB61F06,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/92989817_2941090232617285_7762728477815472128_n.jpg?_nc_cat=109&_nc_sid=b96e70&_nc_ohc=15xhgRV8HgAAX9q4suE&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=ba92c28af571898e3d200043dab41de7&oe=5EB61F06']""]",action_handle_send_link_only,,"Sản phẩm  cầu trượt  hiện shop đang có giá: 830,000 VND (giá gốc 1,090,000 VND).
Bạn tham khảo sản phẩm sau nhé ạ:
<show sp>",[{'object_type': 'cau_truot' }],
39,25,Dùng cho bé bao tháng ạ,query_knowledge_base,['attribute:age_of_use'],action_query_babe_kb,,"Cầu trượt có độ tuổi sử dụng 0-36 tháng 
Bạn tham khảo sản phẩm sau nhé ạ:
<show sp>",,
41,26,"Báo giá giúp mình bảng vẽ Hola nhé
1 bộ bao gồm những gì nhỉ",query_knowledge_base,"['attribute:price','object_type:bang_ve','brand:hola','attribute:accessories']",action_query_babe_kb,,"Sản phẩm  BẢNG VẼ HOLLA 2 in 1  hiện shop đang có giá: 830,000 VND (giá gốc 1,090,000 VND).
Sản phẩm BẢNG VẼ HOLLA 2 in 1 bao gồm các phụ kiện sau: bộ chữ, bộ số và bút nước ạ Bạn tham khảo sản phẩm sau nhé ạ:
 <show sp>",,
41,26,https://scontent.xx.fbcdn.net/v/t1.15752-9/92548082_214955003273973_3799894782386372608_n.jpg?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=ECkHH-pZ5eQAX9wxG23&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=26d86b32b83f4722329ebda411b1b8b7&oe=5EB87673,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/92548082_214955003273973_3799894782386372608_n.jpg?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=ECkHH-pZ5eQAX9wxG23&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=26d86b32b83f4722329ebda411b1b8b7&oe=5EB87673']""]",action_handle_send_link_only,,,"[{'object_type': 'bang_ve', 'product_id': '2293', 'product_name': 'BẢNG VẼ HOLLA 2 in 1', }]",
41,26,có trên shopee không shop,query_knowledge_base,['attribute:link'],action_query_babe_kb,,"Mời bạn tham khảo link shopee của sản phẩm:
<show card sp>",,
42,27,Cho m xem màu,query_knowledge_base,['attribute:color'],action_query_babe_kb,,"Mình chưa xác định được món đồ bạn hỏi, bạn mô tả rõ hơn giúp mình nhé!",,
42,27,Ghế ăn dặm newber ạ,query_knowledge_base,"['object_type:ghe_an', 'brand:newber']",action_query_babe_kb,,"Dạ, sản phẩm Ghế Ăn hãng sản xuất Newber hiện tại đang có các màu sau ạ : hồng, xanh
Bạn tham khảo sản phẩm sau nhé ạ:
 <show sp>",,
42,27,bé bao tuổi thì ngồi được ạ,query_knowledge_base,['attribute:age_of_use'],action_query_babe_kb,,"Ghế Ăn hãng sản xuất Newber có độ tuổi sử dụng 0-36 tháng 
Bạn tham khảo sản phẩm sau nhé ạ:
<show sp>",,
43,28,https://scontent.xx.fbcdn.net/v/t1.15752-9/92131879_1387552388082877_713343700784119808_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_ohc=kFnxhSTxRVAAX_9rX3-&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=40adffc887ec99df20f0b2a16bf88371&oe=5EB60C83,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/92131879_1387552388082877_713343700784119808_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_ohc=kFnxhSTxRVAAX_9rX3-&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=40adffc887ec99df20f0b2a16bf88371&oe=5EB60C83']""]",action_handle_send_link_only,,Bạn đang tìm kiếm thông tin gì ạ?,"[{'object_type': 'bang_ve', 'product_id': '2293', 'product_name': 'BẢNG VẼ HOLLA 2 in 1', }]",
43,28,Bản cho bé 2 tuoi bao nh ạ,query_knowledge_base,"['age_of_use:2 tuoi', 'attribute:price']",action_query_babe_kb,,"Sản phẩm BẢNG VẼ HOLLA 2 in 1 hiện shop đang có giá: *830,000 VND (giá gốc 1,090,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",,
43,28,ok shop,agree,,utter_agree,,"Dạ,vâng",,
45,29,Bạn ơi ship cho mình 1 thanh chắn cửa và 1 thanh nối 12cm nhé,query_knowledge_base,"['object_type:thanh_chan_cua','object_type:thanh_noi','attribute:ship'size:12cm]",,,"""Cảm ơn bạn! Bạn vui lòng điền thông tin vào Mẫu đặt hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt hàng: có tên sản phẩm, cho khách tùy chọn số lượng, màu sắc...>""
<xác nhận> <hủy>",,
45,29,,agree,,action_query_babe_kb,,"Bạn đã đặt hàng thành công , đơn hàng sẽ đc gioa đến 434 TKC trong khoảng 24 h ạ",,
46,30,bạn ơi,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,
46,30,"shop ơi mình cần mua váy vắt sửa
sưa",query_knowledge_base,['object_type:may_hut_sua'],action_query_babe_kb,,"Hiện tại sản phẩm máy hút sữa shop đang có những giá sau ạ:
<500-1M> <1M-2M> <Tất cả giá>",,
46,30,"/query_knowledge_base{""price"": ""1M - 2M""}	",query_knowledge_base,,action_query_babe_kb,,"Mời bạn click vào ""Xem chi tiết"" để tham khảo sản phẩm hiện có tại shop nhé!
<card sp 1> <card sp 2> <card sp 3>",,
47,31,Alo,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,
47,31,https://scontent.xx.fbcdn.net/v/t1.15752-9/93049506_230567204722153_3091303153677631488_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=U5aAIvE1cnoAX-OQDkx&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=f0e42a84100aba274a52478c37af6d52&oe=5EB6C3EE,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93049506_230567204722153_3091303153677631488_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=U5aAIvE1cnoAX-OQDkx&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=f0e42a84100aba274a52478c37af6d52&oe=5EB6C3EE']""]",action_handle_send_link_only,,Bạn đang tìm kiếm thông tin gì ạ?,"[{'object_type': 'do_choi', 'product_id': '2545', 'product_name': 'Bộ đồ chơi nhà bếp thông minh''}]",
47,31,Đăng shopee chưa,action_query_babe_kb,['attribute:link'],action_query_babe_kb,,"Mời bạn tham khảo link shopee của sản phẩm:
<show card sp>",,
47.1,32,Alo,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,
47.1,32,https://scontent.xx.fbcdn.net/v/t1.15752-9/93049506_230567204722153_3091303153677631488_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=U5aAIvE1cnoAX-OQDkx&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=f0e42a84100aba274a52478c37af6d52&oe=5EB6C3EE,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93049506_230567204722153_3091303153677631488_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=U5aAIvE1cnoAX-OQDkx&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=f0e42a84100aba274a52478c37af6d52&oe=5EB6C3EE']""]",action_handle_send_link_only,,,"[{'object_type': 'do_choi', 'product_id': '2545', 'product_name': 'Bộ đồ chơi nhà bếp thông minh''}]",
47.1,32,Đăng shopee chưa,query_knowledge_base,['attribute:link'],action_query_babe_kb,,Sản phẩm Bộ đồ chơi nhà bếp thông minh hiện chưa có link shopee ạ,,
47.1,32,Bao giờ đăng lên thì thông báo mình nhé để mình đặt hàng,query_knowledge_base,,action_query_babe_kb,,"Dạ,vâng ạ",,
48,33,"b ơi cho mình hỏi chút
bên mình có quây k k ạ",query_knowledge_base,['object_type:quay'],action_query_babe_kb,,"Sản phẩm  Quây  hiện shop đang có giá: *1,440,000 VND (giá gốc 1,490,000 VND), 1,040,000 VND (giá gốc 1,290,000 VND), 1,340,000 VND (giá gốc 1,390,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",,
48,33,mẫu này kt bn hả b,query_knowledge_base,"['mention:mẫu này', 'attribute:size']",action_query_babe_kb,,"Mình chưa xác định được món đồ bạn hỏi, bạn mô tả rõ hơn giúp mình nhé!",,
48,33,https://scontent.xx.fbcdn.net/v/t1.15752-9/92319989_243079400401587_6154261374332567552_n.jpg?_nc_cat=102&_nc_sid=b96e70&_nc_ohc=YkHJKwU8VpUAX-Gwl3X&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=80ff0124dbde1098c7a2bee69d87cac8&oe=5EB719F6,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/92319989_243079400401587_6154261374332567552_n.jpg?_nc_cat=102&_nc_sid=b96e70&_nc_ohc=YkHJKwU8VpUAX-Gwl3X&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=80ff0124dbde1098c7a2bee69d87cac8&oe=5EB719F6']""]",action_handle_send_link_only,,"Sản phẩm  COMBO HOLLA LIÊN HOÀN 2020 hiện shop đang có kích thước: *1.8x2M*.
Bạn tham khảo sản phẩm sau nhé ạ:
<show card sp>","[{'object_type': 'combo', 'product_id': '2545', 'product_name': 'COMBO HOLLA LIÊN HOÀN 2020 ''}]",
48,33,"mai ship mình bộ này b nhé
",query_knowledge_base,['mention:bộ này'],action_query_babe_kb,,"Cho shop xin thông tin ạ ( địa chỉ , số điện thoại)",,
48,33,"434 trần khát chân, hai bà trưng
sđt:113",query_knowledge_base,,action_query_babe_kb,,"Thông tin đơn hàng 
( ng nhận: tên fb, tên sản phẩm, số lượng, thuộc tính, giá trị sản phẩm , phí ship và tổng giá trị  đơn hàng)
<xác nhận><hủy bỏ>",,
48,33,<xác nhận>,agree,,,,"Cám ơn bạn đã mua hàng tại shop, đơn hàng sẽ được giao đến 434 trần khát chân, 2 bà trưng trong khoảng 24 h ",,
49,34,bạn ơi,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,
49,34,"cho e hỏi shop mình còn ghế ăn dặm loại này k ạ
https://scontent.xx.fbcdn.net/v/t1.15752-9/92664877_857284874739536_7878532899333472256_n.png?_nc_cat=100&_nc_sid=b96e70&_nc_ohc=8hyz8A1A7kIAX8Zqi8Z&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=bbbcb24217efa1a016291a04e3c6a380&oe=5EB66428",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/92664877_857284874739536_7878532899333472256_n.png?_nc_cat=100&_nc_sid=b96e70&_nc_ohc=8hyz8A1A7kIAX8Zqi8Z&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=bbbcb24217efa1a016291a04e3c6a380&oe=5EB66428']"", 'object_type:ghe_an', 'mention:loại này']",action_query_babe_kb,,"Sản phẩm  Ghế cao đa năng Mastela 1015  hiện shop đang có giá: 1320000 VND (giá gốc 2000000 VND).
Bạn tham khảo các sản phẩm sau nhé ạ:
<show sp>","[{'object_type': 'Ghe_da_nang', 'product_id': '2069', 'product_name': 'Ghế cao đa năng Mastela 1015','}]",
49,34,thank shop,thank,,utter_thank,,Dạ vâng ạ.,,
51,35,"Alo
https://scontent.xx.fbcdn.net/v/t1.15752-9/93277960_579821402741160_1239001299282821120_n.jpg?_nc_cat=100&_nc_sid=b96e70&_nc_ohc=d8OxiZOFC3UAX9Yvec0&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=6602df45fb9482936f8daa0e6f2fe356&oe=5EB6D3C7",greet,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93277960_579821402741160_1239001299282821120_n.jpg?_nc_cat=100&_nc_sid=b96e70&_nc_ohc=d8OxiZOFC3UAX9Yvec0&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=6602df45fb9482936f8daa0e6f2fe356&oe=5EB6D3C7']""]",utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?","[{'object_type': 'Quay', 'product_id': '2314', 'product_name': 'Quây góc vuông cánh nhỏ hình ngôi nhà', 'score': '0.9884076304279819'}]",
51,35,Mua le dc k shop,query_knowledge_base,[],action_query_babe_kb,,"Quây góc vuông cánh nhỏ hình ngôi nhà toyhouse là sản phẩm bán lẻ hiện đang có giá 1.090.000 - ₫1.250.000
 (giá gốc 290.000 - ₫1.390.000)
Bạn tham khảo các sản phẩm sau nhé ạ:
<show sp>",,
54,36,"Ship Thạch Bnaf, LB phí bnhieu b",query_knowledge_base,[],action_handover_to_inbox,,"Ship thạch bàn , long biên trong nội thành hà nội hết khoảng 30-40 k ạ",,
55,37,Shop cho e hỏi bộ đồ chơi cho bé này có to ko ạ. Bé đứng với tới ko ạ. Do nhìn qua hình nên ko hình dung dc kích cỡ thế nào,query_knowledge_base,['attribute:size'],action_query_babe_kb,,"Mình chưa xác định được món đồ bạn hỏi, bạn mô tả rõ hơn giúp mình nhé!",,
55,37,https://scontent.xx.fbcdn.net/v/t1.15752-9/92484517_1949098825215067_9094653464721489920_n.jpg?_nc_cat=107&_nc_sid=b96e70&_nc_ohc=vtrowuM_cxgAX9BfUVc&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=fb8bb0f890ad2e441ac229831652b030&oe=5EB3F743,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/92484517_1949098825215067_9094653464721489920_n.jpg?_nc_cat=107&_nc_sid=b96e70&_nc_ohc=vtrowuM_cxgAX9BfUVc&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=fb8bb0f890ad2e441ac229831652b030&oe=5EB3F743']""]","action_handle_send_link_only
",,"Sản phẩm  Bộ đồ chơi nhà bếp thông minh có kích thước: 57x30x77cm và 51x32x100cm
Bạn tham khảo các sản phẩm sau nhé ạ:
<Show card cuối cùng>","[{'object_type': '', 'product_id': '2548', 'product_name': 'Bộ đồ chơi nhà bếp thông minh', 'score': ''}]",
55,37,cám ơn shop,thank,,utter_thank,,,,
57,38,hello,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,
57,38,ghế ăn dặm,query_knowledge_base,['object_type:ghe_an'],action_query_babe_kb,,Hiện tại sản phẩm Ghế Ăn  shop đang có những *giá* sau ạ:,,
57,38,"/confirm_attribute_value{""price"": ""500k - 1M""}",confirm_attribute_value,['price:500k - 1M'],action_query_babe_kb,,Dạ mời bạn tham khảo các loại sản phẩm hiện có tại shop nhé!,,
58,39,"Vậy xe scotter còn k ạ
Loại có ư bánh trc ạ",query_knowledge_base,"['object_type:xe', 'brand:scotter']",action_query_babe_kb,,"Mời bạn tham khảo các Xe Scooter shop đang có ạ:
<Show card xe scooter>",,
60,40,https://scontent.xx.fbcdn.net/v/t1.15752-9/92430207_618936155615605_8144463878298796032_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=uE0sZhyAuPYAX9fUicW&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=3b3036f8632df7eedeffd0fc87e64692&oe=5EB2C515,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/92430207_618936155615605_8144463878298796032_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=uE0sZhyAuPYAX9fUicW&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=3b3036f8632df7eedeffd0fc87e64692&oe=5EB2C515']""]",action_handle_send_link_only,,Bạn đang tìm kiếm thông tin gì ạ?,,
60,40,Shop co bán goi nay kg ạ?,query_knowledge_base,"['object_type:goi', 'mention:nay']",action_query_babe_kb,,"Sản phẩm bạn vừa gửi shop không có hàng, hiện tại shop có các loại Gối sau:
<show random card 5 cái gối>",Đoạn này expect là model CV sẽ bắt đc là cái gối và k có cái nào trong DB của mình phù hợp.,
61.1,41,shop ơi,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,
61.1,41,"Bộ này bao nhiêu vậy bạn?
https://scontent.xx.fbcdn.net/v/t1.15752-9/92392502_563581274279413_911273699502456832_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=LK2HVorNH4kAX-hOqZU&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=6d0970e4a27ab409c251778d49de4648&oe=5EB66188",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/92392502_563581274279413_911273699502456832_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=LK2HVorNH4kAX-hOqZU&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=6d0970e4a27ab409c251778d49de4648&oe=5EB66188']"", 'mention:bộ này', 'attribute:price']",action_query_babe_kb,,"Sản phẩm  Bộ đồ chơi nhà bếp thông minh  hiện shop đang có giá: 490.000 - 790.000
Bạn tham khảo các sản phẩm sau nhé ạ:
<Show card cuối cùng>",,
