original_id,conv_id,input_text,intent,entities,action_1,policy_1,bot_text,cv_outputs,Unnamed: 9,x,y,combine_text,cluster,short_input_texts,short_bot_texts,short_entities
8.0,9,https://scontent.xx.fbcdn.net/v/t1.15752-9/93230357_869531593523363_508287694191722496_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_ohc=I8CWOIpt__8AX-L7EDQ&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=676159323610b77282663ad8853a2b01&oe=5EB58771,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93230357_869531593523363_508287694191722496_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_ohc=I8CWOIpt__8AX-L7EDQ&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=676159323610b77282663ad8853a2b01&oe=5EB58771']""]",action_handle_send_link_only,,"Sản phẩm  cầu trượt  hiện shop đang có giá: 500,000 VND (giá gốc 500,000 VND).
Bạn tham khảo các sản phẩm sau nhé ạ:
<show sp>",[{'object_type': 'cau_truot'],,-19.896486,4.186408,"https://scontent.xx.fbcdn.net/v/t1.15752-9/93230357_869531593523363_508287694191722496_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_ohc=I8CWOIpt__8AX-L7EDQ&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=676159323610b77282663ad8853a2b01&oe=5EB58771 send_link url:https://scontent.xx.fbcdn.net/v/t1.15752-9/93230357_869531593523363_508287694191722496_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_ohc=I8CWOIpt__8AX-L7EDQ&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=676159323610b77282663ad8853a2b01&oe=5EB58771 action_handle_send_link_only Sản phẩm  cầu trượt  hiện shop đang có giá: 500,000 VND (giá gốc 500,000 VND).
Bạn tham khảo các sản phẩm sau nhé ạ:
<show sp> https://scontent.xx.fbcdn.net/v/t1.15752-9/93230357_869531593523363_508287694191722496_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_ohc=I8CWOIpt__8AX-L7EDQ&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=676159323610b77282663ad8853a2b01&oe=5EB58771",3,url,"Sản phẩm  cầu trượt  hiện shop đang có giá: 500,00-<br> 0 VND (giá gốc 500,000 VND).
Bạn tham khảo các sả-<br>",url
9.0,10,Loại này bn vậy bạn,query_knowledge_base,"['mention:loại này', 'attribute:price']",action_query_babe_kb,,(Bắt được ảnh gửi tiếp theo mới trả lời user),,,16.493309,11.399869,"Loại này bn vậy bạn query_knowledge_base mention:loại này, attribute:price action_query_babe_kb (Bắt được ảnh gửi tiếp theo mới trả lời user) Loại này bn vậy bạn",4,Loại này bn vậy bạn,(Bắt được ảnh gửi tiếp theo mới trả lời user),"['mention:loại này', 'attribute:price']"
9.0,10,https://scontent.xx.fbcdn.net/v/t1.15752-9/93049946_266000034415184_8022889009304829952_n.jpg?_nc_cat=107&_nc_sid=b96e70&_nc_ohc=6H5qmCrlsTMAX_UxJKR&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=56bc309e3fb8f432e5605d1e1fd4a8e2&oe=5EB6DC2D,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93049946_266000034415184_8022889009304829952_n.jpg?_nc_cat=107&_nc_sid=b96e70&_nc_ohc=6H5qmCrlsTMAX_UxJKR&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=56bc309e3fb8f432e5605d1e1fd4a8e2&oe=5EB6DC2D']""]",action_query_babe_kb,,"Sản phẩm  BẢNG VẼ HOLLA 2 in 1  hiện shop đang có giá: 830,000 VND (giá gốc 1,090,000 VND).
Bạn tham khảo sản phẩm sau nhé ạ:
<show sp>","[{'object_type': 'bang_ve', 'product_id': '2293', 'product_name': 'BẢNG VẼ HOLLA 2 in 1', }]",,-20.533974,3.377044,"https://scontent.xx.fbcdn.net/v/t1.15752-9/93049946_266000034415184_8022889009304829952_n.jpg?_nc_cat=107&_nc_sid=b96e70&_nc_ohc=6H5qmCrlsTMAX_UxJKR&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=56bc309e3fb8f432e5605d1e1fd4a8e2&oe=5EB6DC2D send_link url:https://scontent.xx.fbcdn.net/v/t1.15752-9/93049946_266000034415184_8022889009304829952_n.jpg?_nc_cat=107&_nc_sid=b96e70&_nc_ohc=6H5qmCrlsTMAX_UxJKR&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=56bc309e3fb8f432e5605d1e1fd4a8e2&oe=5EB6DC2D action_query_babe_kb Sản phẩm  BẢNG VẼ HOLLA 2 in 1  hiện shop đang có giá: 830,000 VND (giá gốc 1,090,000 VND).
Bạn tham khảo sản phẩm sau nhé ạ:
<show sp> https://scontent.xx.fbcdn.net/v/t1.15752-9/93049946_266000034415184_8022889009304829952_n.jpg?_nc_cat=107&_nc_sid=b96e70&_nc_ohc=6H5qmCrlsTMAX_UxJKR&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=56bc309e3fb8f432e5605d1e1fd4a8e2&oe=5EB6DC2D",3,url,"Sản phẩm  BẢNG VẼ HOLLA 2 in 1  hiện shop đang có -<br> giá: 830,000 VND (giá gốc 1,090,000 VND).
Bạn tham-<br>",url
9.0,10,Có những màu gì ạ ?,query_knowledge_base,['attribute:color'],action_query_babe_kb,,"Dạ, BẢNG VẼ HOLLA 2 in 1 hiện có các màu: Hồng, Xanh
<Show card tương ứng với các màu của sản phẩm>",,,-12.6835985,-8.787666,"Có những màu gì ạ ? query_knowledge_base attribute:color action_query_babe_kb Dạ, BẢNG VẼ HOLLA 2 in 1 hiện có các màu: Hồng, Xanh
<Show card tương ứng với các màu của sản phẩm> Có những màu gì ạ ?",3,Có những màu gì ạ ?,"Dạ, BẢNG VẼ HOLLA 2 in 1 hiện có các màu: Hồng, Xa-<br>",['attribute:color']
9.0,10,"Để mình tham khảo thêm , có gì mình báo sớm",finish_conv,,action_finish_conv,,"Dạ,vâng ạ",,,6.534988,-9.767461,"Để mình tham khảo thêm , có gì mình báo sớm finish_conv nan action_finish_conv Dạ,vâng ạ Để mình tham khảo thêm , có gì mình báo sớm",1,"Để mình tham khảo thêm , có gì mình báo sớm","Dạ,vâng ạ",nan
10.0,11,https://scontent.xx.fbcdn.net/v/t1.15752-9/92948814_645194249654417_7858679713655422976_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=wRI0MxBYCusAX8FbQ55&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=fd554b026b9a9ba54d252a6b9a2a549b&oe=5EB53E67,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/92948814_645194249654417_7858679713655422976_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=wRI0MxBYCusAX8FbQ55&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=fd554b026b9a9ba54d252a6b9a2a549b&oe=5EB53E67']""]",action_handle_send_link_only,,Bạn đang tìm kiếm thông tin gì ạ?,"[{'object_type': 'bang_ve', 'product_id': '2293', 'product_name': 'BẢNG VẼ HOLLA 2 in 1', }]",,-10.769573,51.215443,https://scontent.xx.fbcdn.net/v/t1.15752-9/92948814_645194249654417_7858679713655422976_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=wRI0MxBYCusAX8FbQ55&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=fd554b026b9a9ba54d252a6b9a2a549b&oe=5EB53E67 send_link url:https://scontent.xx.fbcdn.net/v/t1.15752-9/92948814_645194249654417_7858679713655422976_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=wRI0MxBYCusAX8FbQ55&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=fd554b026b9a9ba54d252a6b9a2a549b&oe=5EB53E67 action_handle_send_link_only Bạn đang tìm kiếm thông tin gì ạ? https://scontent.xx.fbcdn.net/v/t1.15752-9/92948814_645194249654417_7858679713655422976_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=wRI0MxBYCusAX8FbQ55&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=fd554b026b9a9ba54d252a6b9a2a549b&oe=5EB53E67,0,url,Bạn đang tìm kiếm thông tin gì ạ?,url
10.0,11,Giá bnh shop,query_knowledge_base,['attribute:price'],action_query_babe_kb,,"Sản phẩm BẢNG VẼ HOLLA 2 in 1 hiện shop đang có giá: *830,000 VND (giá gốc 1,090,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",,,-20.616896,2.5741243,"Giá bnh shop query_knowledge_base attribute:price action_query_babe_kb Sản phẩm BẢNG VẼ HOLLA 2 in 1 hiện shop đang có giá: *830,000 VND (giá gốc 1,090,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ: Giá bnh shop",3,Giá bnh shop,"Sản phẩm BẢNG VẼ HOLLA 2 in 1 hiện shop đang có gi-<br> á: *830,000 VND (giá gốc 1,090,000 VND)*.
Bạn tha-<br>",['attribute:price']
10.0,11,https://scontent.xx.fbcdn.net/v/t1.15752-9/92577959_521713968748198_2028124277756133376_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_ohc=JJLk80vJ4PIAX8tj8Ac&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=d7d18f49b9b79de714940f80c57e49e5&oe=5EB732D7,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/92577959_521713968748198_2028124277756133376_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_ohc=JJLk80vJ4PIAX8tj8Ac&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=d7d18f49b9b79de714940f80c57e49e5&oe=5EB732D7']""]",action_handle_send_link_only,,"Sản phẩm NGỰA BẬP BÊNH HOLLA 2020 hiện shop đang có giá: *580,000 VND (giá gốc 800,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:","[{'object_type': 'ngua_bap_benh', 'product_id': '2250', 'product_name': 'NGỰA BẬP BÊNH HOLLA 2020', }]",,-14.023511,6.845364,"https://scontent.xx.fbcdn.net/v/t1.15752-9/92577959_521713968748198_2028124277756133376_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_ohc=JJLk80vJ4PIAX8tj8Ac&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=d7d18f49b9b79de714940f80c57e49e5&oe=5EB732D7 send_link url:https://scontent.xx.fbcdn.net/v/t1.15752-9/92577959_521713968748198_2028124277756133376_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_ohc=JJLk80vJ4PIAX8tj8Ac&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=d7d18f49b9b79de714940f80c57e49e5&oe=5EB732D7 action_handle_send_link_only Sản phẩm NGỰA BẬP BÊNH HOLLA 2020 hiện shop đang có giá: *580,000 VND (giá gốc 800,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ: https://scontent.xx.fbcdn.net/v/t1.15752-9/92577959_521713968748198_2028124277756133376_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_ohc=JJLk80vJ4PIAX8tj8Ac&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=d7d18f49b9b79de714940f80c57e49e5&oe=5EB732D7",5,url,"Sản phẩm NGỰA BẬP BÊNH HOLLA 2020 hiện shop đang c-<br> ó giá: *580,000 VND (giá gốc 800,000 VND)*.
Bạn t-<br>",url
10.0,11,Ngựa này thì sao,query_knowledge_base,"['object_type:Ngựa',
'mention:này']",action_query_babe_kb,,"Dạ, sản phẩmNGỰA BẬP BÊNH HOLLA 2020hiện tại bên shop đang tạm hết hàng ạ. Bạn tham khảo các sản phẩm khác dành cho bé nhé!Dạ, sản phẩm Ngựa Bập Bệnh hiện tại bên shop đang tạm hết hàng ạ. Bạn tham khảo các sản phẩm khác dành cho bé nhé!",,,-0.3745938,5.680389,"Ngựa này thì sao query_knowledge_base object_type:Ngựa,
mention:này action_query_babe_kb Dạ, sản phẩmNGỰA BẬP BÊNH HOLLA 2020hiện tại bên shop đang tạm hết hàng ạ. Bạn tham khảo các sản phẩm khác dành cho bé nhé!Dạ, sản phẩm Ngựa Bập Bệnh hiện tại bên shop đang tạm hết hàng ạ. Bạn tham khảo các sản phẩm khác dành cho bé nhé! Ngựa này thì sao",1,Ngựa này thì sao,"Dạ, sản phẩmNGỰA BẬP BÊNH HOLLA 2020hiện tại bên s-<br> hop đang tạm hết hàng ạ. Bạn tham khảo các sản phẩ-<br> m khác dành cho bé nhé!Dạ, sản phẩm Ngựa Bập Bệnh -<br> hiện tại bên shop đang tạm hết hàng ạ. Bạn tham kh-<br>","['object_type:Ngựa',
'mention:này']"
10.0,11,thank sh,thank,,utter_thank,,"Dạ, cảm ơn ạ!",,,24.206339,9.042224,"thank sh thank nan utter_thank Dạ, cảm ơn ạ! thank sh",4,thank sh,"Dạ, cảm ơn ạ!",nan
12.0,12,https://scontent.xx.fbcdn.net/v/t1.15752-9/92791014_2661430304077984_4670421710539849728_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=XlQTCwj0czIAX_d_QhB&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=02079e567064603a748d9ce883d4b2f8&oe=5EB5485D,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/92791014_2661430304077984_4670421710539849728_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=XlQTCwj0czIAX_d_QhB&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=02079e567064603a748d9ce883d4b2f8&oe=5EB5485D']""]",action_handle_send_link_only,,Bạn đang tìm kiếm thông tin gì ạ?,"[{'object_type': 'combo', 'product_id': '2545', 'product_name': 'COMBO HOLLA FULL PHIÊN BẢN 2020 MẪU VƯƠNG MIỆN',}]",,-7.285062,51.642265,https://scontent.xx.fbcdn.net/v/t1.15752-9/92791014_2661430304077984_4670421710539849728_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=XlQTCwj0czIAX_d_QhB&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=02079e567064603a748d9ce883d4b2f8&oe=5EB5485D send_link url:https://scontent.xx.fbcdn.net/v/t1.15752-9/92791014_2661430304077984_4670421710539849728_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=XlQTCwj0czIAX_d_QhB&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=02079e567064603a748d9ce883d4b2f8&oe=5EB5485D action_handle_send_link_only Bạn đang tìm kiếm thông tin gì ạ? https://scontent.xx.fbcdn.net/v/t1.15752-9/92791014_2661430304077984_4670421710539849728_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=XlQTCwj0czIAX_d_QhB&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=02079e567064603a748d9ce883d4b2f8&oe=5EB5485D,0,url,Bạn đang tìm kiếm thông tin gì ạ?,url
12.0,12,Bộ này bn vậy shop,query_knowledge_base,"['mention:bộ này', 'attribute:price']",action_query_babe_kb,,COMBO HOLLA FULL PHIÊN BẢN 2020 MẪU VƯƠNG MIỆN hiện shop đang có giá: 4100000 VND (giá gốc 5000000 VND). Bạn tham khảo các sản phẩm sau nhé ạ: <show sp>,,,-10.065845,5.257614,"Bộ này bn vậy shop query_knowledge_base mention:bộ này, attribute:price action_query_babe_kb COMBO HOLLA FULL PHIÊN BẢN 2020 MẪU VƯƠNG MIỆN hiện shop đang có giá: 4100000 VND (giá gốc 5000000 VND). Bạn tham khảo các sản phẩm sau nhé ạ: <show sp> Bộ này bn vậy shop",5,Bộ này bn vậy shop,COMBO HOLLA FULL PHIÊN BẢN 2020 MẪU VƯƠNG MIỆN hiệ-<br> n shop đang có giá: 4100000 VND (giá gốc 5000000 V-<br> ND). Bạn tham khảo các sản phẩm sau nhé ạ: <show s-<br>,"['mention:bộ này', 'attribute:price']"
12.0,12,Nước nào sản xuất ,query_knowledge_base,['attribute:origin'],action_query_babe_kb,,"Dạ COMBO HOLLA FULL PHIÊN BẢN 2020 MẪU VƯƠNG MIỆN có xuất xứ từ Trung Quốc ạ
(xuất xứ trong phần mô tả sp trên Shopee)",,,6.890851,4.1080265,"Nước nào sản xuất  query_knowledge_base attribute:origin action_query_babe_kb Dạ COMBO HOLLA FULL PHIÊN BẢN 2020 MẪU VƯƠNG MIỆN có xuất xứ từ Trung Quốc ạ
(xuất xứ trong phần mô tả sp trên Shopee) Nước nào sản xuất ",1,Nước nào sản xuất ,"Dạ COMBO HOLLA FULL PHIÊN BẢN 2020 MẪU VƯƠNG MIỆN -<br> có xuất xứ từ Trung Quốc ạ
(xuất xứ trong phần mô -<br>",['attribute:origin']
14.0,13,https://scontent.xx.fbcdn.net/v/t1.15752-9/93486370_1623328874472120_5014179051686854656_n.jpg?_nc_cat=108&_nc_sid=b96e70&_nc_ohc=fwdfBm4m4twAX_LaA9U&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=422b65b1b7ea124a5b622f219a0e2ab3&oe=5EB738D6,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93486370_1623328874472120_5014179051686854656_n.jpg?_nc_cat=108&_nc_sid=b96e70&_nc_ohc=fwdfBm4m4twAX_LaA9U&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=422b65b1b7ea124a5b622f219a0e2ab3&oe=5EB738D6']""]",action_handle_send_link_only,,Bạn đang tìm kiếm thông tin gì ạ?,"[{'object_type': 'do_choi', 'product_id': '2545', 'product_name': 'Bộ đồ chơi nhà bếp thông minh''}]",,-9.805352,48.582047,https://scontent.xx.fbcdn.net/v/t1.15752-9/93486370_1623328874472120_5014179051686854656_n.jpg?_nc_cat=108&_nc_sid=b96e70&_nc_ohc=fwdfBm4m4twAX_LaA9U&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=422b65b1b7ea124a5b622f219a0e2ab3&oe=5EB738D6 send_link url:https://scontent.xx.fbcdn.net/v/t1.15752-9/93486370_1623328874472120_5014179051686854656_n.jpg?_nc_cat=108&_nc_sid=b96e70&_nc_ohc=fwdfBm4m4twAX_LaA9U&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=422b65b1b7ea124a5b622f219a0e2ab3&oe=5EB738D6 action_handle_send_link_only Bạn đang tìm kiếm thông tin gì ạ? https://scontent.xx.fbcdn.net/v/t1.15752-9/93486370_1623328874472120_5014179051686854656_n.jpg?_nc_cat=108&_nc_sid=b96e70&_nc_ohc=fwdfBm4m4twAX_LaA9U&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=422b65b1b7ea124a5b622f219a0e2ab3&oe=5EB738D6,0,url,Bạn đang tìm kiếm thông tin gì ạ?,url
14.0,13,2 bộ này bn ạ,query_knowledge_base,"['mention:bộ này', 'attribute:price']",action_query_babe_kb,,Bộ đồ chơi nhà bếp thông minh hiện shop đang có giá: 790000 VND (giá gốc 790000 VND). Bạn tham khảo các sản phẩm sau nhé ạ: <show sp>,,,-20.76435,-0.6251125,"2 bộ này bn ạ query_knowledge_base mention:bộ này, attribute:price action_query_babe_kb Bộ đồ chơi nhà bếp thông minh hiện shop đang có giá: 790000 VND (giá gốc 790000 VND). Bạn tham khảo các sản phẩm sau nhé ạ: <show sp> 2 bộ này bn ạ",3,2 bộ này bn ạ,Bộ đồ chơi nhà bếp thông minh hiện shop đang có gi-<br> á: 790000 VND (giá gốc 790000 VND). Bạn tham khảo -<br>,"['mention:bộ này', 'attribute:price']"
14.0,13,chất liệu gì thế,query_knowledge_base,['attribute:material'],action_query_babe_kb,,"Dạ sản phẩm làm từ nhựa ạ
Bạn tham khảo các sản phẩm sau nhé ạ:
<show sp>",,,-7.698966,-0.6034663,"chất liệu gì thế query_knowledge_base attribute:material action_query_babe_kb Dạ sản phẩm làm từ nhựa ạ
Bạn tham khảo các sản phẩm sau nhé ạ:
<show sp> chất liệu gì thế",5,chất liệu gì thế,"Dạ sản phẩm làm từ nhựa ạ
Bạn tham khảo các sản p-<br>",['attribute:material']
15.0,14,bạn ơi,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,1.2318034,-56.25689,"bạn ơi greet nan utter_greet Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ? bạn ơi",2,bạn ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",nan
15.0,14,https://scontent.xx.fbcdn.net/v/t1.15752-9/92571038_2584677681814761_3423627618300198912_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=OZGf9Ro8NKQAX8umkh_&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=b60d1adb39de9f1c672de5ce7f9a6ae4&oe=5EB53FA2,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/92571038_2584677681814761_3423627618300198912_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=OZGf9Ro8NKQAX8umkh_&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=b60d1adb39de9f1c672de5ce7f9a6ae4&oe=5EB53FA2']""]",action_handle_send_link_only,,Bạn đang tìm kiếm thông tin gì ạ?,"[{'object_type': 'bang_ve', 'product_id': '2293', 'product_name': 'BẢNG VẼ HOLLA 2 in 1', }]",,-9.4161215,50.994522,https://scontent.xx.fbcdn.net/v/t1.15752-9/92571038_2584677681814761_3423627618300198912_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=OZGf9Ro8NKQAX8umkh_&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=b60d1adb39de9f1c672de5ce7f9a6ae4&oe=5EB53FA2 send_link url:https://scontent.xx.fbcdn.net/v/t1.15752-9/92571038_2584677681814761_3423627618300198912_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=OZGf9Ro8NKQAX8umkh_&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=b60d1adb39de9f1c672de5ce7f9a6ae4&oe=5EB53FA2 action_handle_send_link_only Bạn đang tìm kiếm thông tin gì ạ? https://scontent.xx.fbcdn.net/v/t1.15752-9/92571038_2584677681814761_3423627618300198912_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=OZGf9Ro8NKQAX8umkh_&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=b60d1adb39de9f1c672de5ce7f9a6ae4&oe=5EB53FA2,0,url,Bạn đang tìm kiếm thông tin gì ạ?,url
15.0,14,Bn một bộ này vậy shop,query_knowledge_base,"['attribute:price', 'mention:bộ này']",action_query_babe_kb,,"Sản phẩm  BẢNG VẼ HOLLA 2 in 1  hiện shop đang có giá: 830,000 VND (giá gốc 1,090,000 VND).
Bạn tham khảo các sản phẩm sau nhé ạ:
<show sp>",,,-20.56256,-0.016111212,"Bn một bộ này vậy shop query_knowledge_base attribute:price, mention:bộ này action_query_babe_kb Sản phẩm  BẢNG VẼ HOLLA 2 in 1  hiện shop đang có giá: 830,000 VND (giá gốc 1,090,000 VND).
Bạn tham khảo các sản phẩm sau nhé ạ:
<show sp> Bn một bộ này vậy shop",3,Bn một bộ này vậy shop,"Sản phẩm  BẢNG VẼ HOLLA 2 in 1  hiện shop đang có -<br> giá: 830,000 VND (giá gốc 1,090,000 VND).
Bạn tham-<br>","['attribute:price', 'mention:bộ này']"
15.0,14,Cả bộ hả b ?,query_knowledge_base,,action_query_babe_kb,,"Dạ,vâng ạ",,,4.6931586,-5.4677043,"Cả bộ hả b ? query_knowledge_base nan action_query_babe_kb Dạ,vâng ạ Cả bộ hả b ?",1,Cả bộ hả b ?,"Dạ,vâng ạ",nan
16.0,15,bạn ơi,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,1.6146606,-56.930397,"bạn ơi greet nan utter_greet Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ? bạn ơi",2,bạn ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",nan
16.0,15,https://scontent.xx.fbcdn.net/v/t1.15752-9/92792231_225126888578248_4184814308414193664_n.jpg?_nc_cat=108&_nc_sid=b96e70&_nc_ohc=Cjd1ceq4pLEAX_2V4Ao&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=d921b0784b3703a7b02a586756b0e62a&oe=5EB57163,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/92792231_225126888578248_4184814308414193664_n.jpg?_nc_cat=108&_nc_sid=b96e70&_nc_ohc=Cjd1ceq4pLEAX_2V4Ao&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=d921b0784b3703a7b02a586756b0e62a&oe=5EB57163']""]",action_handle_send_link_only,,Bạn đang tìm kiếm thông tin gì ạ?,"[{'object_type': 'bang_ve', 'product_id': '2293', 'product_name': 'BẢNG VẼ HOLLA 2 in 1', }]",,-6.3775373,51.489132,https://scontent.xx.fbcdn.net/v/t1.15752-9/92792231_225126888578248_4184814308414193664_n.jpg?_nc_cat=108&_nc_sid=b96e70&_nc_ohc=Cjd1ceq4pLEAX_2V4Ao&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=d921b0784b3703a7b02a586756b0e62a&oe=5EB57163 send_link url:https://scontent.xx.fbcdn.net/v/t1.15752-9/92792231_225126888578248_4184814308414193664_n.jpg?_nc_cat=108&_nc_sid=b96e70&_nc_ohc=Cjd1ceq4pLEAX_2V4Ao&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=d921b0784b3703a7b02a586756b0e62a&oe=5EB57163 action_handle_send_link_only Bạn đang tìm kiếm thông tin gì ạ? https://scontent.xx.fbcdn.net/v/t1.15752-9/92792231_225126888578248_4184814308414193664_n.jpg?_nc_cat=108&_nc_sid=b96e70&_nc_ohc=Cjd1ceq4pLEAX_2V4Ao&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=d921b0784b3703a7b02a586756b0e62a&oe=5EB57163,0,url,Bạn đang tìm kiếm thông tin gì ạ?,url
